game_id,player_a_id,player_b_id,player_c_id,player_d_id,team_ab_goals,team_cd_goals,entry_time_in_edt
4957,8,21,15,4,10,2,2016-05-05 07:27:41
4958,36,21,41,15,10,9,2016-05-09 06:26:49
4959,36,21,41,15,10,8,2016-05-09 06:26:53
4960,36,21,41,15,10,4,2016-05-09 06:26:58
4961,36,21,71,76,10,5,2016-05-09 07:42:22
4962,36,71,76,21,10,8,2016-05-09 07:42:36
4963,36,76,71,21,10,6,2016-05-09 07:42:54
4964,76,21,36,71,10,3,2016-05-09 07:43:07
4965,8,21,36,15,10,5,2016-05-09 10:45:36
4966,8,21,36,15,10,7,2016-05-09 10:45:41
4967,8,21,36,15,10,0,2016-05-09 10:45:45
4968,36,15,8,21,10,6,2016-05-09 10:45:52
4969,36,76,3,21,10,9,2016-05-10 07:29:27
4970,36,76,3,21,10,9,2016-05-10 07:29:30
4971,36,76,3,21,10,7,2016-05-10 07:29:33
4972,15,88,72,8,10,7,2016-05-10 08:12:28
4973,15,88,72,8,10,6,2016-05-10 08:12:37
4974,15,88,72,8,10,5,2016-05-10 08:12:45
4975,3,21,36,76,10,8,2016-05-10 09:02:34
4976,3,21,36,76,10,6,2016-05-10 09:02:38
4977,36,76,3,21,10,8,2016-05-10 09:02:43
4978,3,36,15,21,10,4,2016-05-11 07:34:29
4979,15,21,3,36,10,7,2016-05-11 07:34:35
4980,3,36,15,21,10,6,2016-05-11 07:34:38
4981,3,36,15,21,10,6,2016-05-11 07:34:40
4982,46,21,52,15,10,9,2016-05-11 10:00:53
4983,46,21,52,15,10,7,2016-05-11 10:00:57
4984,46,21,52,15,10,3,2016-05-11 10:01:01
4985,3,21,36,71,10,8,2016-05-13 05:18:57
4986,3,21,36,71,10,6,2016-05-13 05:19:03
4987,36,71,3,21,10,8,2016-05-13 05:20:32
4988,36,71,3,21,10,9,2016-05-13 05:20:39
4989,36,71,3,21,10,6,2016-05-13 07:29:56
4990,3,21,36,71,10,6,2016-05-13 07:30:01
4991,3,21,36,71,10,5,2016-05-13 07:30:04
4992,36,71,3,21,10,8,2016-05-13 07:30:08
4993,36,71,21,20,10,7,2016-05-16 07:36:18
4994,21,20,36,71,10,2,2016-05-16 07:36:23
4995,36,71,21,20,10,6,2016-05-16 07:36:27
4996,36,71,21,20,10,8,2016-05-16 07:36:33
4997,36,71,76,21,10,9,2016-05-16 09:38:35
4998,36,21,71,76,10,9,2016-05-16 09:38:49
4999,71,21,36,76,10,8,2016-05-16 09:39:55
5000,8,20,71,76,10,9,2016-05-17 07:23:00
5001,8,71,76,20,10,5,2016-05-17 07:23:14
5002,8,76,71,20,10,8,2016-05-17 07:24:23
5003,36,20,59,71,10,5,2016-05-17 08:20:05
5004,71,20,36,59,10,6,2016-05-17 08:20:21
5005,3,21,36,20,10,8,2016-05-18 07:55:32
5006,3,21,36,20,10,3,2016-05-18 07:55:36
5007,3,21,36,20,10,8,2016-05-18 07:55:40
5008,3,21,36,20,10,8,2016-05-18 07:55:42
5009,21,20,36,71,10,8,2016-05-18 10:21:09
5010,36,71,21,20,10,8,2016-05-18 10:21:14
5011,21,20,36,71,10,5,2016-05-18 10:21:19
5012,21,20,36,71,10,7,2016-05-18 10:21:23
5013,21,20,36,71,10,6,2016-05-18 10:21:27
5014,71,21,20,73,10,8,2016-05-19 09:30:38
5015,71,21,20,73,10,2,2016-05-19 09:30:41
5016,20,73,71,21,10,8,2016-05-19 09:30:46
5017,36,21,71,20,10,5,2016-05-23 09:50:09
5018,36,71,21,20,10,7,2016-05-23 09:50:22
5019,36,20,71,21,10,6,2016-05-23 09:50:36
5020,36,20,71,21,10,9,2016-05-23 09:50:39
5021,71,21,51,36,10,4,2016-05-23 12:01:54
5022,36,21,51,71,10,3,2016-05-23 12:02:07
5023,51,21,36,71,10,6,2016-05-23 12:02:19
5024,36,71,51,21,10,9,2016-05-23 12:02:24
5025,20,73,71,76,10,6,2016-05-24 07:18:23
5026,20,73,71,76,10,8,2016-05-24 07:18:32
5027,20,73,71,76,10,9,2016-05-24 07:18:37
5028,71,76,20,73,10,9,2016-05-24 07:18:44
5029,3,21,36,71,10,9,2016-05-24 08:32:49
5030,36,21,3,71,10,3,2016-05-24 08:33:10
5031,3,36,71,21,10,8,2016-05-24 08:33:27
5032,3,21,36,71,10,7,2016-05-24 08:33:42
5033,46,21,71,20,10,6,2016-05-25 08:41:23
5034,46,20,71,21,10,6,2016-05-25 08:41:41
5035,21,20,71,46,10,2,2016-05-25 08:42:01
5036,36,71,17,21,10,5,2016-05-27 06:25:09
5037,71,17,36,21,10,9,2016-05-27 06:25:24
5038,36,17,71,21,10,4,2016-05-27 06:25:37
5039,86,21,36,71,10,6,2016-05-30 07:10:25
5040,86,21,36,71,10,3,2016-05-30 07:10:29
5041,86,21,36,71,10,6,2016-05-30 07:10:33
5042,36,71,86,21,10,9,2016-05-30 07:10:38
5043,21,20,71,76,10,3,2016-05-30 07:52:59
5044,21,20,71,76,10,5,2016-05-30 07:53:02
5045,71,21,76,20,10,9,2016-05-30 07:53:10
5046,8,21,36,15,10,7,2016-05-30 11:16:25
5047,8,21,36,15,10,6,2016-05-30 11:16:29
5048,8,21,36,15,10,9,2016-05-30 11:16:33
5049,71,76,46,20,10,5,2016-05-31 03:57:00
5050,71,76,46,20,10,8,2016-05-31 03:57:03
5051,46,20,71,76,10,7,2016-05-31 03:57:05
5052,3,21,36,76,10,6,2016-05-31 07:55:35
5053,36,76,3,21,10,4,2016-05-31 07:55:40
5054,36,76,3,21,10,8,2016-05-31 07:55:49
5055,3,21,36,76,10,4,2016-05-31 07:55:56
5056,8,71,51,36,10,7,2016-05-31 12:42:25
5057,8,71,51,36,10,5,2016-05-31 12:42:29
5058,8,71,51,36,10,9,2016-05-31 12:42:34
5059,8,71,51,36,10,8,2016-05-31 12:42:38
5060,21,20,36,71,10,8,2016-06-01 06:06:25
5061,21,20,36,71,10,9,2016-06-01 06:06:27
5062,21,20,36,71,10,7,2016-06-01 06:06:29
5063,21,20,36,71,10,3,2016-06-01 06:06:31
5064,3,71,36,21,10,8,2016-06-01 07:57:59
5065,36,21,3,71,10,1,2016-06-01 07:58:06
5066,36,21,3,71,10,9,2016-06-01 07:58:11
5067,36,21,3,71,10,5,2016-06-01 07:58:16
5068,71,21,15,20,10,7,2016-06-02 09:25:37
5069,15,21,71,20,10,5,2016-06-02 09:26:03
5070,21,20,71,15,10,4,2016-06-02 09:26:26
5071,71,20,36,17,10,6,2016-06-03 04:57:32
5072,17,20,36,71,10,7,2016-06-03 04:58:12
5073,36,20,71,17,10,9,2016-06-03 05:27:35
5074,71,17,36,20,10,4,2016-06-03 05:27:44
5075,71,20,36,76,10,5,2016-06-03 07:26:10
5076,36,76,71,20,10,5,2016-06-03 07:26:21
5077,71,20,36,76,10,4,2016-06-03 07:26:33
5078,36,76,71,20,10,8,2016-06-03 07:26:39
5079,36,76,71,20,10,9,2016-06-03 07:26:44
5080,36,76,71,20,10,5,2016-06-03 07:26:47
5081,20,73,71,21,10,7,2016-06-06 04:57:11
5082,20,73,71,21,10,3,2016-06-06 04:57:13
5083,20,73,71,21,10,7,2016-06-06 04:57:15
5084,46,76,71,20,10,8,2016-06-06 07:06:17
5085,46,20,71,76,10,9,2016-06-06 07:06:40
5086,71,46,76,20,10,4,2016-06-06 07:07:05
5087,71,76,20,73,10,5,2016-06-07 05:45:06
5088,20,73,71,76,10,8,2016-06-07 05:45:23
5089,71,76,20,73,10,6,2016-06-07 05:46:32
5090,20,73,71,76,10,8,2016-06-07 05:46:40
5091,72,15,8,4,10,7,2016-06-07 08:29:39
5092,72,15,8,4,10,6,2016-06-07 08:29:45
5093,76,21,20,73,10,8,2016-06-07 09:58:14
5094,21,20,76,73,10,9,2016-06-07 09:58:28
5095,76,20,21,73,10,7,2016-06-07 09:58:42
5096,3,21,71,20,10,7,2016-06-08 09:41:15
5097,3,21,71,20,10,8,2016-06-08 09:41:18
5098,71,20,3,21,10,9,2016-06-08 09:41:20
5099,71,20,3,21,10,7,2016-06-08 09:41:22
5100,71,76,46,20,10,9,2016-06-09 07:41:00
5101,46,20,71,76,10,5,2016-06-09 07:41:03
5102,46,20,71,76,10,5,2016-06-09 07:41:04
5103,71,76,46,20,10,3,2016-06-09 07:41:06
5104,21,20,71,46,10,8,2016-06-10 07:03:28
5105,21,20,71,46,10,7,2016-06-10 07:03:30
5106,21,20,71,46,10,6,2016-06-10 07:03:32
5107,21,20,71,46,10,4,2016-06-10 07:03:34
5108,21,20,71,46,10,7,2016-06-10 09:35:27
5109,21,20,71,46,10,4,2016-06-10 09:35:29
5110,21,20,71,46,10,6,2016-06-10 09:35:31
5111,20,73,71,76,10,5,2016-06-13 06:16:01
5112,71,76,20,73,10,4,2016-06-13 06:16:11
5113,71,76,20,73,10,7,2016-06-13 06:16:16
5114,71,76,20,73,10,8,2016-06-13 06:16:20
5115,36,15,8,21,10,7,2016-06-13 07:38:53
5116,15,21,36,8,10,3,2016-06-13 07:39:14
5117,36,21,8,15,10,6,2016-06-13 07:39:41
5118,21,20,36,71,10,8,2016-06-13 09:51:24
5119,21,20,36,71,10,5,2016-06-13 09:51:29
5120,36,71,21,20,10,9,2016-06-13 09:51:33
5121,21,20,36,71,10,5,2016-06-13 09:51:38
5122,21,20,36,71,10,5,2016-06-13 09:51:40
5123,52,46,71,21,10,8,2016-06-13 11:19:50
5124,71,21,52,46,10,6,2016-06-13 11:19:57
5125,71,21,52,46,10,4,2016-06-13 11:20:01
5126,71,20,52,46,10,9,2016-06-14 05:06:55
5127,71,20,52,46,10,8,2016-06-14 05:06:58
5128,71,20,52,46,10,4,2016-06-14 05:07:00
5129,71,20,52,46,10,6,2016-06-14 05:07:02
5130,71,21,20,73,10,7,2016-06-14 08:46:58
5131,20,73,71,21,10,9,2016-06-14 08:47:04
5132,71,21,20,73,10,7,2016-06-14 08:47:10
5133,20,73,71,21,10,7,2016-06-14 08:47:14
5134,3,36,71,21,10,3,2016-06-14 09:53:09
5135,3,21,36,71,10,7,2016-06-14 09:53:21
5136,36,21,3,71,10,7,2016-06-14 09:53:41
5137,71,76,92,20,10,4,2016-06-16 04:09:56
5138,71,20,92,76,10,6,2016-06-16 04:10:29
5139,92,71,76,20,10,2,2016-06-16 04:10:49
5140,93,71,76,20,10,7,2016-06-16 07:51:57
5141,76,20,93,71,10,3,2016-06-16 07:52:01
5142,76,20,93,71,10,4,2016-06-16 07:52:03
5143,21,20,36,71,10,9,2016-06-16 09:09:01
5144,21,20,36,71,10,4,2016-06-16 09:09:03
5145,21,20,36,71,10,2,2016-06-16 09:09:05
5146,36,20,71,21,10,4,2016-06-16 09:09:13
5147,3,20,71,76,10,5,2016-06-17 05:52:46
5148,71,76,3,20,10,4,2016-06-17 05:52:54
5149,71,76,3,20,10,2,2016-06-17 05:52:58
5150,76,20,79,71,10,5,2016-06-17 06:54:58
5151,76,20,79,71,10,9,2016-06-17 06:55:01
5152,71,20,93,92,10,5,2016-06-17 08:48:06
5153,71,20,93,92,10,5,2016-06-17 08:48:08
5154,71,20,93,92,10,9,2016-06-17 08:48:10
5155,36,21,76,20,10,9,2016-06-20 10:28:52
5156,36,21,76,20,10,7,2016-06-20 10:28:57
5157,76,20,36,21,10,9,2016-06-20 10:29:01
5158,36,21,76,20,10,9,2016-06-20 10:29:05
5159,71,20,79,93,10,6,2016-06-22 10:19:23
5160,79,93,71,20,10,7,2016-06-22 10:19:32
5161,71,20,79,93,10,6,2016-06-22 10:19:39
5162,93,73,71,20,10,7,2016-06-23 04:23:58
5163,71,20,93,73,10,7,2016-06-23 04:24:06
5164,71,20,93,73,10,0,2016-06-23 04:24:12
5165,20,73,71,76,10,3,2016-06-23 07:47:43
5166,20,73,71,76,10,4,2016-06-23 07:47:46
5167,71,76,20,73,10,8,2016-06-23 07:47:48
5168,20,73,71,76,10,6,2016-06-23 07:47:51
5169,71,76,21,20,10,8,2016-06-24 06:02:21
5170,71,76,21,20,10,9,2016-06-24 06:02:28
5171,71,76,21,20,10,9,2016-06-24 06:02:31
5172,71,76,21,20,10,5,2016-06-24 06:02:35
5173,71,76,46,20,10,5,2016-06-24 07:06:18
5174,46,20,71,76,10,6,2016-06-24 07:06:27
5175,46,20,71,76,10,8,2016-06-24 07:06:36
5176,71,76,46,20,10,4,2016-06-24 07:07:06
5177,46,20,71,76,10,9,2016-06-24 08:56:02
5178,46,20,71,76,10,7,2016-06-24 08:56:05
5179,46,20,71,76,10,7,2016-06-24 08:56:06
5180,46,20,71,76,10,4,2016-06-24 08:56:08
5181,46,20,71,76,10,8,2016-06-24 08:56:11
5182,71,76,20,73,10,7,2016-06-27 04:58:55
5183,20,73,71,76,10,7,2016-06-27 04:58:58
5184,46,73,71,76,10,8,2016-06-27 07:18:05
5185,71,76,46,73,10,9,2016-06-27 07:18:13
5186,71,76,46,73,10,6,2016-06-27 07:18:23
5187,71,20,36,21,10,9,2016-06-27 08:07:07
5188,71,20,36,21,10,6,2016-06-27 08:07:11
5189,36,21,71,20,10,3,2016-06-27 08:07:15
5190,36,21,71,20,10,3,2016-06-27 08:07:20
5191,36,21,71,20,10,9,2016-06-27 08:07:23
5192,71,76,36,21,10,8,2016-06-27 09:43:20
5193,71,76,36,21,10,3,2016-06-27 09:43:25
5194,36,21,71,76,10,5,2016-06-27 09:43:31
5195,71,76,36,21,10,7,2016-06-27 09:43:38
5196,36,21,71,76,10,5,2016-06-27 09:43:43
5197,46,20,36,21,10,3,2016-06-27 10:40:48
5198,36,21,46,20,10,6,2016-06-27 10:40:53
5199,36,21,46,20,10,3,2016-06-27 10:40:57
5200,36,21,46,20,10,7,2016-06-27 10:41:01
5201,71,76,46,20,10,8,2016-06-28 03:09:38
5202,71,76,46,20,10,8,2016-06-28 03:09:41
5203,71,76,46,20,10,5,2016-06-28 03:09:46
5204,3,21,36,76,10,4,2016-06-28 08:42:30
5205,3,21,36,76,10,6,2016-06-28 08:42:34
5206,3,21,36,76,10,8,2016-06-28 08:42:38
5207,36,76,3,21,10,9,2016-06-28 08:42:44
5208,36,15,71,20,10,8,2016-06-28 09:57:51
5209,36,15,71,20,10,3,2016-06-28 09:57:54
5210,36,15,71,20,10,7,2016-06-28 09:58:16
5211,15,21,36,76,10,9,2016-06-28 10:25:12
5212,15,21,36,76,10,9,2016-06-28 10:25:15
5213,36,76,15,21,10,8,2016-06-28 10:25:20
5214,36,76,15,21,10,5,2016-06-28 10:25:24
5215,36,21,76,20,10,9,2016-06-29 05:06:10
5216,36,21,76,20,10,6,2016-06-29 05:06:13
5217,76,20,36,21,10,6,2016-06-29 05:06:16
5218,36,21,76,20,10,8,2016-06-29 05:06:20
5219,36,73,3,20,10,5,2016-06-29 06:48:34
5220,3,20,36,73,10,8,2016-06-29 06:48:37
5221,36,73,21,20,10,6,2016-06-29 07:56:41
5222,3,20,36,73,10,7,2016-06-29 06:48:39
5223,21,20,36,73,10,7,2016-06-29 07:56:46
5224,21,20,36,73,10,7,2016-06-29 07:56:49
5225,21,20,36,73,10,4,2016-06-29 07:56:53
5226,36,73,21,20,10,9,2016-06-29 09:52:16
5227,21,20,36,73,10,8,2016-06-29 09:52:19
5228,21,20,36,73,10,7,2016-06-29 09:52:21
5229,21,20,36,73,10,8,2016-06-29 09:52:23
5230,21,20,36,73,10,5,2016-06-29 09:52:25
5231,76,20,36,21,10,5,2016-06-30 06:11:52
5232,76,20,36,21,10,9,2016-06-30 06:11:55
5233,36,21,76,20,10,2,2016-06-30 06:11:57
5234,76,20,36,21,10,8,2016-06-30 06:12:00
5235,36,76,3,21,10,4,2016-06-30 08:18:09
5236,3,21,36,76,10,7,2016-06-30 08:18:14
5237,3,21,36,76,10,6,2016-06-30 08:18:19
5238,3,21,36,76,10,3,2016-06-30 08:18:24
5239,36,76,71,21,10,3,2016-07-01 05:40:16
5240,36,21,71,76,10,8,2016-07-01 05:40:30
5241,76,21,36,71,10,4,2016-07-01 05:40:44
5242,36,76,71,21,10,5,2016-07-01 08:32:47
5243,36,21,71,76,10,8,2016-07-01 08:33:01
5244,76,21,36,71,10,7,2016-07-01 08:33:13
5245,36,21,71,76,10,4,2016-07-01 08:33:28
5246,36,21,51,46,10,8,2016-07-01 11:14:49
5247,36,21,51,46,10,2,2016-07-01 11:14:56
5248,36,21,51,46,10,3,2016-07-01 11:15:01
5249,46,21,51,36,10,7,2016-07-01 11:15:17
5250,20,73,71,76,10,5,2016-07-04 04:41:16
5251,20,73,71,76,10,6,2016-07-04 04:41:18
5252,20,73,71,76,10,6,2016-07-04 04:41:19
5253,20,73,71,76,10,7,2016-07-04 04:41:20
5254,21,20,36,86,10,3,2016-07-04 06:22:38
5255,21,20,36,86,10,7,2016-07-04 06:22:41
5256,21,20,36,86,10,3,2016-07-04 06:22:43
5257,21,20,36,86,10,7,2016-07-04 06:22:44
5258,76,21,36,86,10,6,2016-07-04 08:31:24
5259,36,21,86,76,10,3,2016-07-04 08:31:40
5260,36,76,86,21,10,6,2016-07-04 08:31:57
5261,86,21,36,76,10,8,2016-07-04 08:32:01
5262,21,20,36,73,10,3,2016-07-04 09:23:28
5263,21,20,36,73,10,6,2016-07-04 09:23:31
5264,21,20,36,73,10,6,2016-07-04 09:23:32
5265,20,73,36,21,10,8,2016-07-04 09:23:41
5266,3,36,76,17,10,8,2016-07-06 07:43:12
5267,76,17,3,36,10,6,2016-07-06 07:43:19
5268,76,17,3,36,10,2,2016-07-06 07:43:22
5269,3,76,19,36,10,6,2016-07-06 08:39:46
5270,3,76,19,36,10,3,2016-07-06 08:39:59
5271,3,36,19,76,10,9,2016-07-06 08:40:15
5272,71,76,46,20,10,8,2016-07-08 04:33:52
5273,46,20,71,76,10,6,2016-07-08 04:33:55
5274,46,20,71,76,10,8,2016-07-08 04:33:59
5275,46,20,71,76,10,8,2016-07-08 04:33:59
5276,76,20,36,21,10,6,2016-07-08 06:14:19
5277,76,20,36,21,10,6,2016-07-08 06:14:22
5278,36,21,76,20,10,7,2016-07-08 06:14:25
5279,36,21,76,20,10,3,2016-07-08 06:14:29
5280,36,21,76,20,10,9,2016-07-08 06:14:33
5281,36,21,76,20,10,2,2016-07-08 08:36:03
5282,76,20,36,21,10,5,2016-07-08 08:36:08
5283,36,21,76,20,10,8,2016-07-08 08:36:15
5284,36,21,76,20,10,5,2016-07-08 08:36:19
5285,76,20,36,21,10,9,2016-07-08 08:36:23
5286,76,20,36,21,10,7,2016-07-08 10:49:08
5287,76,20,36,21,10,9,2016-07-08 10:50:23
5288,76,20,36,21,10,4,2016-07-08 10:50:25
5289,36,21,76,20,10,8,2016-07-08 10:51:22
5290,19,20,71,76,10,7,2016-07-11 04:19:02
5291,71,76,19,20,10,1,2016-07-11 04:19:08
5292,19,20,71,76,10,3,2016-07-11 04:19:22
5293,71,76,19,20,10,9,2016-07-11 04:19:26
5294,71,76,79,20,10,5,2016-07-11 08:21:54
5295,79,20,71,76,10,5,2016-07-11 08:22:04
5296,79,20,71,76,10,7,2016-07-11 08:22:11
5297,71,46,52,20,10,8,2016-07-11 08:59:57
5298,52,20,71,46,10,6,2016-07-11 09:00:00
5299,52,20,71,46,10,9,2016-07-11 09:00:02
5300,52,20,71,46,10,8,2016-07-11 09:00:10
5301,94,NULL,95,NULL,10,5,2016-07-11 09:28:11
5302,95,NULL,94,NULL,10,9,2016-07-11 09:28:20
5303,94,NULL,95,NULL,10,4,2016-07-11 09:28:33
5304,94,NULL,97,NULL,10,4,2016-07-12 03:46:49
5305,94,NULL,97,NULL,10,7,2016-07-12 03:47:01
5306,94,NULL,97,NULL,10,6,2016-07-12 07:39:31
5307,94,NULL,95,NULL,10,3,2016-07-12 07:39:50
5308,46,20,71,76,10,9,2016-07-12 07:53:15
5309,71,76,46,20,10,6,2016-07-12 07:53:24
5310,46,20,71,76,10,7,2016-07-12 07:53:29
5311,71,76,46,20,10,6,2016-07-12 07:53:33
5312,36,21,3,20,10,8,2016-07-12 10:26:25
5313,36,21,3,20,10,6,2016-07-12 10:26:28
5314,3,20,36,21,10,6,2016-07-12 10:26:31
5315,94,NULL,97,NULL,10,4,2016-07-13 04:03:26
5316,20,73,71,76,10,3,2016-07-13 05:05:25
5317,20,73,71,76,10,8,2016-07-13 05:05:30
5318,20,73,71,76,10,4,2016-07-13 05:05:32
5319,71,20,76,73,10,9,2016-07-13 05:05:46
5320,71,20,76,73,10,8,2016-07-13 05:05:49
5321,76,73,71,20,10,6,2016-07-13 07:19:19
5322,76,73,71,20,10,6,2016-07-13 07:19:25
5323,76,73,71,20,10,8,2016-07-13 07:19:30
5324,76,73,71,20,10,8,2016-07-13 07:19:33
5325,72,15,8,4,10,2,2016-07-13 08:07:16
5326,72,15,8,4,10,5,2016-07-13 08:07:22
5327,72,15,8,4,10,5,2016-07-13 08:31:32
5328,36,73,15,21,10,8,2016-07-13 08:47:49
5329,15,21,36,73,10,6,2016-07-13 08:47:53
5330,15,21,36,73,10,6,2016-07-13 08:47:54
5331,36,73,15,21,10,7,2016-07-13 08:47:59
5332,94,NULL,97,NULL,10,4,2016-07-13 10:29:37
5333,97,NULL,99,NULL,10,4,2016-07-13 10:32:06
5334,94,NULL,99,NULL,10,2,2016-07-13 10:33:11
5335,76,20,46,17,10,8,2016-07-14 04:36:33
5336,76,20,46,17,10,9,2016-07-14 04:36:36
5337,46,17,76,20,10,7,2016-07-14 04:36:38
5338,94,NULL,97,NULL,10,8,2016-07-14 06:46:40
5339,8,20,46,76,10,6,2016-07-14 07:34:05
5340,46,76,8,20,10,3,2016-07-14 07:34:11
5341,46,76,8,20,10,1,2016-07-14 07:34:16
5342,94,NULL,97,NULL,10,9,2016-07-15 05:45:41
5343,36,20,71,76,10,6,2016-07-18 07:44:47
5344,36,20,71,76,10,6,2016-07-18 07:44:49
5345,71,76,36,20,10,1,2016-07-18 07:44:52
5346,71,76,36,20,10,8,2016-07-18 07:44:55
5347,8,15,72,4,10,9,2016-07-18 09:31:57
5348,8,15,72,4,10,5,2016-07-18 09:36:13
5349,72,4,8,15,10,8,2016-07-18 09:36:22
5350,36,15,77,20,10,6,2016-07-18 10:37:30
5351,36,15,77,20,10,9,2016-07-18 10:37:33
5352,36,15,77,20,10,8,2016-07-18 10:37:36
5353,76,73,19,36,10,3,2016-07-19 10:03:56
5354,76,73,19,36,10,5,2016-07-19 10:04:00
5355,76,73,19,36,10,7,2016-07-19 10:04:03
5356,19,36,76,73,10,8,2016-07-19 10:04:06
5357,20,73,36,76,10,3,2016-07-20 05:19:54
5358,36,76,20,73,10,7,2016-07-20 05:20:14
5359,20,73,36,76,10,8,2016-07-20 05:20:18
5360,20,73,36,76,10,6,2016-07-20 05:20:25
5361,79,72,20,73,10,6,2016-07-20 06:31:19
5362,79,72,20,73,10,5,2016-07-20 06:31:41
5363,20,73,79,72,10,3,2016-07-20 06:31:50
5364,20,73,79,72,10,8,2016-07-20 06:31:58
5365,94,NULL,97,NULL,10,1,2016-07-20 09:21:00
5366,94,NULL,97,NULL,10,6,2016-07-20 09:21:06
5367,98,94,97,NULL,10,4,2016-07-20 09:21:26
5368,94,NULL,98,97,10,1,2016-07-20 09:21:37
5369,46,76,71,20,10,6,2016-07-20 10:02:00
5370,71,20,46,76,10,7,2016-07-20 10:02:09
5371,71,20,46,76,10,9,2016-07-20 10:02:16
5372,46,76,71,20,10,8,2016-07-20 10:02:21
5373,71,76,46,20,10,7,2016-07-21 06:55:55
5374,71,76,46,20,10,9,2016-07-21 06:56:01
5375,46,20,71,76,10,8,2016-07-21 06:56:05
5376,71,76,46,20,10,3,2016-07-21 06:56:10
5377,71,20,51,46,10,9,2016-07-21 08:46:21
5378,51,46,71,20,10,3,2016-07-21 08:46:25
5379,51,46,71,20,10,4,2016-07-21 08:46:31
5380,36,76,71,46,10,4,2016-07-22 07:25:14
5381,36,76,71,46,10,8,2016-07-22 07:25:17
5382,94,NULL,97,NULL,10,2,2016-07-25 03:56:55
5383,94,NULL,97,NULL,10,2,2016-07-25 07:59:45
5384,71,76,46,73,10,8,2016-07-25 08:48:37
5385,71,76,46,73,10,9,2016-07-25 08:48:43
5386,71,76,46,73,10,9,2016-07-25 08:48:50
5387,46,73,71,76,10,8,2016-07-25 08:49:09
5388,46,73,71,76,10,5,2016-07-25 08:49:16
5389,46,73,71,76,10,7,2016-07-25 08:49:21
5390,97,NULL,98,94,10,9,2016-07-25 09:26:43
5391,94,NULL,98,97,10,3,2016-07-25 09:27:27
5392,98,94,97,NULL,10,5,2016-07-26 04:17:22
5393,97,NULL,98,NULL,10,1,2016-07-26 04:17:54
5394,94,NULL,98,NULL,10,7,2016-07-26 08:35:31
5395,98,94,97,NULL,10,1,2016-07-26 08:35:52
5396,94,NULL,98,97,10,4,2016-07-26 08:36:46
5397,94,NULL,97,NULL,10,2,2016-07-26 08:36:56
5398,3,36,71,76,10,8,2016-07-26 09:17:31
5399,71,76,3,36,10,1,2016-07-26 09:17:35
5400,3,36,71,76,10,2,2016-07-26 09:17:42
5401,3,36,71,76,10,6,2016-07-26 09:17:46
5402,15,73,79,77,10,6,2016-07-26 10:17:16
5403,15,73,79,77,10,7,2016-07-26 10:17:21
5404,15,73,79,77,10,9,2016-07-26 10:17:25
5405,71,17,19,76,10,9,2016-07-27 05:12:39
5406,19,76,71,17,10,5,2016-07-27 05:12:49
5407,19,76,71,17,10,7,2016-07-27 05:12:55
5408,79,52,19,76,10,3,2016-07-27 08:49:20
5409,79,52,19,76,10,8,2016-07-27 08:50:06
5410,19,76,79,52,10,6,2016-07-27 08:50:44
5411,97,NULL,98,NULL,10,7,2016-07-27 09:44:47
5412,98,94,97,NULL,10,4,2016-07-27 09:45:01
5413,94,NULL,97,NULL,10,2,2016-07-27 09:45:24
5414,79,36,19,17,10,5,2016-07-27 09:45:41
5415,79,36,19,17,10,3,2016-07-27 09:45:45
5416,79,36,19,17,10,8,2016-07-27 09:45:50
5417,36,17,79,19,10,8,2016-07-27 09:46:02
5418,79,NULL,71,NULL,10,3,2016-07-27 13:12:03
5419,79,NULL,71,NULL,10,4,2016-07-27 13:12:17
5420,97,NULL,98,NULL,10,5,2016-07-28 03:13:00
5421,98,94,97,NULL,10,4,2016-07-28 03:13:15
5422,97,NULL,98,NULL,10,7,2016-07-28 03:13:26
5423,98,94,97,NULL,10,6,2016-07-28 04:36:49
5424,94,NULL,97,NULL,10,5,2016-07-28 08:13:27
5425,94,NULL,97,NULL,10,4,2016-07-28 08:58:35
5426,94,NULL,97,NULL,10,3,2016-07-28 08:58:39
5427,98,94,97,NULL,10,4,2016-07-28 09:08:11
5428,94,NULL,97,NULL,10,6,2016-07-29 02:41:34
5429,98,94,97,NULL,10,4,2016-07-29 06:26:30
5430,97,NULL,98,NULL,10,1,2016-07-29 06:26:49
5431,94,NULL,97,NULL,10,6,2016-07-29 06:27:04
5432,94,NULL,97,NULL,10,9,2016-07-29 06:36:51
5433,94,NULL,97,NULL,10,7,2016-07-29 10:34:42
5434,94,NULL,97,NULL,10,3,2016-07-29 10:34:48
5435,94,NULL,99,NULL,10,2,2016-07-29 10:34:57
5436,94,NULL,99,NULL,10,1,2016-07-29 10:35:01
5437,98,94,97,NULL,10,8,2016-08-01 04:22:25
5438,94,NULL,97,NULL,10,4,2016-08-01 04:22:35
5439,71,76,8,15,10,2,2016-08-01 08:31:10
5440,71,76,8,15,10,2,2016-08-01 08:31:13
5441,8,15,71,76,10,7,2016-08-01 08:31:20
5442,71,76,8,15,10,7,2016-08-01 08:31:26
5443,94,NULL,97,NULL,10,4,2016-08-01 09:19:26
5444,94,NULL,97,NULL,10,3,2016-08-01 09:19:34
5445,94,NULL,97,NULL,10,1,2016-08-01 09:19:37
5446,94,NULL,97,NULL,10,7,2016-08-01 09:19:40
5447,94,NULL,97,NULL,10,8,2016-08-01 09:19:43
